Collector,Higher taxon,Taxon,miss mC,miss mT,miss  man-D,miss ped-D,miss_FL,miss_HL,mc,mpp,mmp,mdp,mt,ppp,pmp,pdp,h,f,Museum - Coll. #,locality,notes,Sex/age,pf-H,pf-w,m1-L,m1-W,m2-L,m2-W,hm1,hm2,hm3,hm4,hm5,m2-5 av,hpp1,hpp1-w,hpp2,hpp2-w,hpp3,hpp3-w,hpp4,hpp4-w,hpp5,hpp5-w,hpp2-5 av,hmp2,hmp3,hmp4,hmp5,hmp2-5 av,hdp1,hdp2,hdp3,hdp4,hdp5,hdp2-5 av,HU(AP),HU(ML),notes,fm1,fm2,fm3,fm4,fm5,fm2-5 av,fpp1,fpp1-w,fpp2,fpp2-w,fpp3,fpp3-w,fpp4,fpp4-w,fpp5,fpp5-w,fpp2-5 av,fmp2,fmp3,fmp4,fmp5,fmp2-5 av,fdp1,fdp2,fdp3,fdp4,fdp5,fdp2-5 av,FE(AP),FE(ML),GM,ln GM,BM,ln BM,Ast-w,CW,CD,,radius L,Ulna L,PI,BZ,md3 length,md4 length,md3/md4,mc3/mc4,mc2/mc3,pd3 length,pd4 length,pd3/pd4,mt3/mt4,pp2/pp4,md3 prehens,md4 prehens,pd3 prehens,pd4 prehens,mc/mt,md/pd,mt3/pp3,mt1/mt3,Mpp3/ip3,Ppp3/ip3
"Lemelin, P",Strepsirrhini,Otolemur garnettii,,,,,,,y,y,y,y,y,y,y,y,y,y,BMNH 1990-526,,,,nm,nm,nm,nm,nm,nm,10.08,12.85,14.26,13.64,12.1,,9.98,nm,11.39,nm,14.85,nm,16.26,nm,13.16,nm,,6.04,9.3,9.93,8.59,,4.97,3.07,4,4.96,3.81,,4.63,4.93,,16.81,16.58,17.32,16.51,16.15,,11.32,nm,12.54,nm,15.84,nm,17.55,nm,13.98,nm,,5.62,9.11,10.63,8.17,,6.83,5.81,4.49,5.13,4.23,,6,6.18,,,,,nm,nm,nm,,,,,,42.41,44.79,0.946863139093548,1.04545454545455,0.901122019635344,46.76,49.82,0.938578883982336,1.04906117504543,0.714529914529914,1.69354838709677,1.92008797653959,1.4405311778291,1.7068443367656,0.823325635103926,0.906971770744226,1.09343434343434,0.970554272517321,1.59677419354839,1.73874862788145
"Lemelin, P",Strepsirrhini,Otolemur garnettii,,,,,,,y,y,y,y,y,y,y,y,y,y,CMNH B748,,,,nm,nm,nm,nm,nm,nm,9.26,11.84,13.59,12.99,11.63,,9.15,nm,10.91,nm,14.31,nm,15.62,nm,12.78,nm,,5.8,8.53,9.7,7.65,,4.35,2.88,3.66,4.29,3.47,,4.24,4.76,,15.69,15.2,15.77,15.82,15.5,,10.22,nm,11.69,nm,15.54,nm,17.1,nm,13.84,nm,,5.2,8.24,9.64,8.46,,6.36,5.5,3.98,4.5,3.81,,4.75,5,,,,,nm,nm,nm,,,,,,40.09,42.6,0.941079812206573,1.04618937644342,0.871228844738779,43.53,47.06,0.924989375265618,0.996839443742099,0.683625730994152,1.68064753495217,1.94919168591224,1.50792644261256,1.69026548672566,0.861762840837032,0.920974040891339,1.01480051480051,0.994927076727964,1.67760844079719,1.88592233009709
"Lemelin, P",Strepsirrhini,Otolemur garnettii,,,,,,,y,y,y,y,y,y,y,y,y,y,DUPC 015 (418m),,maybe more than 1 specimen included in box,Male,3.93,3.13,3.7,3.22,3.78,3.25,9.93,11.98,12.99,12.68,11.65,,9.82,nm,10.86,nm,14.44,nm,15.91,nm,12.62,nm,,6,8.77,9.9,7.99,,4.42,3.15,4.71,4.71,3.7,,4.08,4.78,,17.07,15.04,16.02,15.6,15.31,,10.84,3.33,11.79,1.59,14.65,1.89,16.91,1.8,13.45,1.52,,5.54,8.78,10.03,8.01,,6.32,na,4.3,4.72,4.32,,5.95,5.48,,,,,4.96,4.44,4.36,,,,,,40.91,43.2,0.946990740740741,1.02444794952681,0.922247882986913,43.75,47.26,0.925730004231909,1.02692307692308,0.697220579538734,1.78675904541955,2.03548895899054,1.4625468164794,1.72692307692308,0.810861423220974,0.935085714285714,1.09351535836177,1.06554307116105,1.64652223489168,1.66856492027335
"Lemelin, P",Strepsirrhini,Otolemur garnettii,,,,,,,y,y,y,y,y,y,y,y,y,y,DUPC 1034,,,Male,3.9,3.3,3.62,3.19,3.8,3.38,10.24,12.3,14.02,13.72,12.57,,9.49,2.33,11.15,1.87,14.75,1.91,16.25,2.04,13.23,2.1,,5.9,8.94,9.95,8.28,,5.02,3.43,4.15,4.92,3.5,,5.42,5.47,,16.82,16.18,17.33,17.22,16.63,,10.97,3.25,11.86,1.72,15.59,1.77,18.09,1.98,13.68,2,,5.56,9.36,10.91,8.48,,6.38,5.51,4.83,5.24,4.25,,6.05,6.09,,,,,5.12,5.57,4.98,,,,,,41.86,44.84,0.933541480820696,1.02186588921283,0.877318116975749,47.11,51.46,0.915468324912553,1.00638792102207,0.655610834715312,1.68972895863053,1.90962099125364,1.4396999422966,1.68408826945412,0.809001731102135,0.888558692421991,1.11161000641437,0.970571263704559,1.64988814317673,1.66559829059829
"Lemelin, P",Strepsirrhini,Otolemur garnettii,,,,,,,y,y,y,y,y,y,y,y,y,y,DUPC 1055,,,Female,3.89,3.33,4.08,3.62,4.21,3.8,10.14,12.29,13.25,13.12,12.07,,8.89,2.3,10.37,1.66,14.11,1.69,15.17,1.88,12.63,1.94,,6.14,8.45,9.28,7.79,,4.45,2.91,3.84,3.61,3.56,,4.55,4.78,,15.71,15.96,16.39,16.06,15.42,,10.59,3.03,11.09,1.51,14.02,1.64,16.32,1.91,13.89,1.71,,5.58,9.82,9.21,8.27,,6.3,na,4.1,3.45,4.23,,5.57,5.48,,,,,4.72,4.92,4.6,,,,,,39.65,41.18,0.962846041767849,1.00990853658537,0.927547169811321,44.33,45.04,0.984236234458259,1.02054794520548,0.67953431372549,1.70264150943396,1.86356707317073,1.45454545454545,1.58966376089664,0.808419768151312,0.894428152492669,1.16904422253923,0.958511287370348,1.6698224852071,1.42769857433809
"Lemelin, P",Strepsirrhini,Otolemur garnettii,,,,,,,y,y,y,y,y,y,y,y,y,y,DUPC 1082,,,Male,3.61,3.29,3.9,3.07,3.9,3.09,9.9,11.91,13.45,12.82,11.88,,9.21,2.22,11.05,1.49,14.24,1.67,15.23,1.87,12.6,1.83,,5.88,8.61,9.5,7.26,,4.45,2.81,3.46,4.16,3.49,,4.71,4.37,,16.42,15.35,16.47,15.75,15.64,,10.46,3.1,11.44,1.41,14.87,1.54,16.39,1.65,13.25,1.82,,5.23,8.34,9.84,7.66,,6.18,na,4.13,4.59,4.03,,5.5,5.51,,,,,5.1,4.58,4.11,,,,,,39.76,41.71,0.953248621433709,1.04914196567863,0.88550185873606,43.81,46.57,0.940734378355164,1.04571428571429,0.697986577181208,1.69888475836431,1.92901716068643,1.40922890103218,1.66539682539683,0.816636308439587,0.90755535265921,1.10759919300605,0.996964177292046,1.65389082462253,1.78297362110312
"Lemelin, P",Strepsirrhini,Otolemur garnettii,,,,,,,y,y,y,y,y,y,y,y,y,y,RMNH 1895,,,Female,nm,nm,nm,nm,nm,nm,9.88,12.41,13.47,13.02,12.06,,9.11,nm,11.01,nm,14.46,nm,16.25,nm,13.7,nm,,6.26,8.63,9.88,8.95,,4.72,2.78,4.38,4.52,4.35,,4.12,4.65,,16.65,15.9,16.77,16.01,15.81,,10.38,nm,11.8,nm,15.36,nm,17.63,nm,14.39,nm,,5.47,8.85,10.04,8.05,,7.29,6.31,4.63,4.84,4.36,,5.72,5.76,,,,,nm,nm,nm,,,,,,40.94,43.67,0.937485688115411,1.03456221198157,0.921306607275427,45.61,48.52,0.94002473206925,1.0474703310431,0.669313669880885,1.71417965850037,2.00691244239631,1.44364937388193,1.72829481574016,0.803220035778175,0.89761017320763,1.091796875,0.992844364937388,1.67555040556199,1.73559322033898
,,Otolemur garnettii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8028571428571,43.1414285714286,0.946007932025504,1.03308149641188,0.90089607145137,44.9857142857143,47.9614285714286,0.938537419039299,1.02756345409936,0.685403088652242,1.70948426462824,1.94484089842135,1.45116115838246,1.68449665312887,0.819032534661877,0.907311985243254,1.09740007336518,0.992845073387239,1.65286524682937,1.70072851209005
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,AIZU 6538,,,Male,nm,nm,nm,nm,nm,nm,9.84,10.89,15.1,14.9,13.99,,10.84,nm,8.81,nm,16.89,nm,19.7,nm,16.67,nm,,1.61,9.49,11.73,9.63,,7.6,na,5.71,6.28,6.08,,6.15,5.37,,14.73,15.93,16.61,15.84,15.96,,11.99,nm,12.42,nm,18.08,nm,21.82,nm,18.89,nm,,6.02,10.41,12.5,11.04,,8.63,9.97,6.05,6.69,6.62,,5.14,6.41,,,,,nm,nm,nm,,,,,,47.19,52.61,0.896977760881962,1.01342281879195,0.721192052980133,51.15,56.85,0.899736147757256,1.04861111111111,0.569202566452796,1.74701986754967,2.10939597315436,1.71523178807947,2.16666666666667,0.909090909090909,0.92258064516129,0.918694690265487,0.886815171583384,1.77976817702845,1.73679154658982
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,AIZU 6623,,,Male,nm,nm,nm,nm,nm,nm,9.29,9.92,13.21,13.42,12.54,,9.26,nm,7.36,nm,14.74,nm,17.18,nm,14.35,nm,,2.17,7.4,9.88,8.03,,7.18,na,4.98,5.9,8.03,,7.21,6.72,,13.41,13.35,14.94,14.53,14.54,,10.18,nm,11.2,nm,15.51,nm,19.01,nm,15.95,nm,,3.52,7.62,10.67,9.07,,8.06,11.11,5.5,6.28,5.91,,6.03,6.11,,,,,nm,nm,nm,,,,,,40.33,46.38,0.869555843035791,0.984351713859911,0.750946252838759,43.57,50.49,0.862943157060804,1.02821748107364,0.58916359810626,1.67600302800908,2.01639344262295,1.54819277108434,2.04267033723331,0.884203480589023,0.92563690612807,0.963249516441006,0.897590361445783,1.99189189189189,2.03543307086614
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,AIZU 7575,,,,nm,nm,nm,nm,nm,nm,10.39,10.95,15.04,14.73,13.64,,10.63,nm,7.42,nm,15.29,nm,18.55,nm,15.55,nm,,2.35,7.93,9.84,8.75,,7.7,na,4.76,5.83,8.75,,6.54,6.07,,14.56,15.09,16.34,16.26,15.39,,11.03,nm,11.57,nm,16.25,nm,19.52,nm,17.1,nm,,5.73,9.08,11.27,9.67,,8.24,7.69,5.6,6.7,6.29,,5.54,5.66,,,,,nm,nm,nm,,,,,,43.02,48.95,0.878855975485189,1.02104548540394,0.728058510638298,47.27,53.75,0.879441860465116,1.00492004920049,0.592725409836066,1.5438829787234,1.92735913102512,1.55018359853121,1.89360393603936,0.920440636474908,0.910090966786545,1.00553846153846,0.891064871481028,1.9281210592686,1.78964757709251
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,AMNH 200232,,,Male,nm,nm,nm,nm,nm,nm,10.11,10.99,15.38,15.43,14.27,,10.66,nm,8.46,nm,16,nm,18.9,nm,15.54,nm,,3.43,8.53,10.7,9.14,,7.81,na,5.64,6.64,5.96,,7.11,5.81,,14.21,14.38,17.11,17.08,15.78,,11.94,nm,11.65,nm,17.19,nm,19.79,nm,17.27,nm,,5.66,9.18,11.81,9.98,,na,10.71,6.19,na,5.92,,5.85,6.56,,,,,nm,nm,nm,,,,,,45.55,51.67,0.881556028643313,0.996759559300065,0.714564369310793,49.67,48.68,1.02033689400164,1.00175644028103,0.588681152097019,1.59492847854356,1.91834089436163,1.54120397428404,1.85011709601874,0.898889538281707,0.917052546808939,0.995346131471786,0.830508474576271,1.8757327080891,1.87254901960784
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,AMNH 52685,,,Male,nm,nm,nm,nm,nm,nm,9.73,9.89,14.36,14.51,13.2,,10.27,nm,6.96,nm,14.2,nm,14.51,nm,14.1,nm,,na,7.6,10.04,8.49,,7.09,na,4.01,5.02,4.39,,7.15,6.21,,14.84,14.17,15.64,15.88,14.61,,11.03,nm,10.27,nm,15.19,nm,19.35,nm,15.86,nm,,4.81,11.29,11.06,9.65,,8.2,8.67,5.04,5.86,na,,6.43,6.63,,,,,nm,nm,nm,,,,,,40.17,44.08,0.911297640653358,0.989662301860786,0.688718662952646,47.16,52.15,0.90431447746884,0.984886649874055,0.530749354005168,1.51810584958217,1.69193659545141,1.69309462915601,1.91498740554156,0.918158567774936,0.851781170483461,1.02962475312706,0.948849104859335,1.86842105263158,1.34543844109832
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,AMNH 86898,,,Female,nm,nm,nm,nm,nm,nm,9.33,9.47,12.39,12.28,11.3,,10.05,nm,7.6,nm,13.6,nm,15.96,nm,13.55,nm,,1.85,7.56,9.73,8.36,,6.28,na,4.18,4.92,3.42,,5.17,4.56,,13.1,13.35,13.98,13.54,13.02,,10.12,nm,9.99,nm,14.42,nm,17.08,nm,13.98,nm,,3.59,9.03,9.8,7.74,,7.24,7.2,4.81,4.69,4.64,,5,4.74,,,,,nm,nm,nm,,,,,,37.73,42.89,0.879692235952436,1.00895765472313,0.764326069410815,42.24,45.11,0.93637774329417,1.03249630723781,0.584894613583138,1.70782889426957,2.09201954397394,1.67739628040057,1.98522895125554,0.886266094420601,0.893229166666667,0.969486823855756,0.937052932761087,1.7989417989418,1.5968992248062
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,BMNH 1977-1052,,,Female,nm,nm,nm,nm,nm,nm,11.41,12.34,17.08,16.75,15.75,,11.38,nm,9.38,nm,17.63,nm,20,nm,16.73,nm,,2.47,9.01,11.76,10,,8.22,na,5.36,6.99,5.9,,7.59,6.24,,15.12,16.41,18.09,17.74,17.38,,11.88,nm,12.48,nm,18.52,nm,21,nm,17.94,nm,,4.59,9.83,12.44,10.29,,8.72,10.41,6.24,6.51,6.35,,6.09,6.72,,,,,nm,nm,nm,,,,,,49.08,55.5,0.884324324324324,1.01970149253731,0.72248243559719,52.68,57.69,0.913156526261051,1.01972942502819,0.594285714285714,1.55971896955504,1.89611940298507,1.56716417910448,1.88500563697858,0.944168048645661,0.931662870159453,0.976781857451404,0.835820895522388,1.95671476137625,1.88402848423194
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,BMNH 1977-880,,,Male,nm,nm,nm,nm,nm,nm,10.47,11.55,15.86,15.25,14.1,,11.49,nm,9.25,nm,16.87,nm,19.6,nm,16.23,nm,,4.39,8.06,10.43,8.31,,8.05,na,6.45,6.69,6.02,,7.65,5.59,,15.14,15.81,17.11,16.72,16.11,,12.34,nm,13.03,nm,18.53,nm,21.55,nm,18.2,nm,,6.74,10.23,13.44,10.8,,9.99,10.79,6.66,7.44,6.61,,5.02,5.82,,,,,nm,nm,nm,,,,,,47.24,51.97,0.908985953434674,1.04,0.728247162673392,52.53,59.15,0.888081149619611,1.02332535885167,0.604640371229698,1.5718789407314,1.96918032786885,1.68088836937463,2.0927033492823,0.926943308007013,0.899295640586332,0.923367512142472,0.884862653419053,2.09305210918114,1.81133919843597
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,yes,,,,y,y,y,n,y,y,y,y,y,y,CMNH B1047,,,,nm,nm,nm,nm,nm,nm,10.83,10.82,15.23,14.96,13.77,,9.94,nm,7.96,nm,15.69,nm,18.61,nm,14.86,nm,,2.38,8.18,10.93,8.69,,7.4,na,na,6.21,5.16,,8.14,5.91,,14.93,15.26,16.12,15.74,15,,11.45,nm,11.29,nm,17.23,nm,19,nm,17.1,nm,,8.85,10.78,11.54,9.44,,8.85,10.78,5.98,na,5.81,,5.72,6.64,,,,,nm,nm,nm,,,,,,na,na,na,1.01804812834225,0.710439921208142,50.11,46.28,1.08275713050994,1.02414231257942,0.594210526315789,na,na,1.73759305210918,1.94027954256671,0.944789081885856,na,0.935577481137551,0.926178660049628,na,1.59833024118738
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,CMNH B751,,,,nm,nm,nm,nm,nm,nm,9.83,9.55,14.39,14.33,13.28,,9.31,nm,7.63,nm,14.94,nm,17.19,nm,13.92,nm,,3.78,7.69,9.66,8.3,,6.71,na,5.67,,5.23,,5.87,4.89,,13.03,13.37,15.06,14.93,14.32,,10.76,nm,11.29,nm,16.27,nm,19.17,nm,16.4,nm,,4.77,9.55,11.38,9.44,,7.51,8.78,5.25,6.34,6,,4.84,5.12,,,,,nm,nm,nm,,,,,,42.69,41.18,1.03666828557552,1.00418702023726,0.6636553161918,46.13,51.82,0.890196835198765,1.00870730073677,0.588941053729786,1.57261987491313,1.87369155617586,1.71447543160691,2.04621567314133,0.955511288180611,0.925428137871233,0.925629993853719,0.865205843293493,1.94278283485046,1.70366492146597
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,yes,,,,y,y,n,y,y,y,y,y,y,y,NMNH 481744,,,Female,3.29,3.03,,could not find,,,9.8,9.19,13.59,13.3,13.02,,10.38,nm,na,nm,14.53,nm,17.55,nm,15.08,nm,,6.63,na,10.94,8.45,,6.63,na,4.07,4.98,4.58,,5.75,4.18,,13.39,13.26,14.45,14.02,14.31,,,nm,10.65,nm,15.7,nm,18.69,nm,16.45,nm,,3.83,8.37,11.83,9.73,,na,8.05,4.67,5.61,4.9,,4.64,5.25,,,,,nm,nm,nm,,,,,,na,na,na,1.0218045112782,0.676232523914643,43.19,50.15,0.861216350947159,1.03067047075606,0.569823434991974,na,na,1.66574394463668,2.17689015691869,0.940484429065744,na,0.920382165605096,0.926643598615917,na,1.87574671445639
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,NMNH 49547,,,,3.82,2.74,,could not find,,,9.09,10.21,13.42,12.99,11.9,,9.03,nm,8.09,nm,15.35,nm,17.24,nm,13.72,nm,,2.33,6.65,9.24,7.51,,6.29,na,4.28,5.25,4.61,,6.1,4.97,,12.22,13.66,14.54,14.22,13.38,,9.95,nm,11.55,nm,15.98,nm,18.63,nm,15.73,nm,,4.28,7.26,9.93,8.41,,7.45,8.75,4.76,5.32,4.83,,5.11,5.64,,,,,nm,nm,nm,,,,,,39.7,44.72,0.887745974955277,1.03310238645112,0.76080476900149,42.54,48.1,0.884407484407484,1.0225035161744,0.619967793880837,1.63934426229508,2.03849114703618,1.59834938101788,2.0084388185654,0.922971114167813,0.933239304184297,0.909887359198999,0.840440165061898,2.30827067669173,2.20110192837466
"Lemelin, P",Strepsirrhini,Perodicticus potto,,,,,,,y,y,y,y,y,y,y,y,y,y,RMNH 6,,,Female,nm,nm,nm,nm,nm,nm,10.04,10.05,14.44,14.62,13.18,,9.57,nm,7.73,nm,15.57,nm,18.04,nm,14.75,nm,,1.99,8.98,10.63,9.48,,6.69,na,4.34,5.18,4.75,,5.99,5.06,,14.37,13.71,15.49,15.5,14.41,,11.34,nm,11.24,nm,16.41,nm,19.44,nm,16.42,nm,,5.63,9.47,11.75,10.22,,7.83,9.73,5.2,6.24,5.14,,4.66,5.53,,,,,nm,nm,nm,,,,,,43.33,48.47,0.893955023726016,0.987688098495212,0.695983379501385,46.57,52.93,0.879841299829964,0.999354838709678,0.578189300411523,1.70013850415512,1.96101231190151,1.67075532601679,2.01225806451613,0.932214331826985,0.93042731372128,0.94393662400975,0.927695287282118,1.73385300668151,1.73284054910243
,,Perodicticus potto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2754545454545,48.0381818181818,0.902692276969806,1.01067162856009,0.717357802016884,47.2930769230769,51.7807692307692,0.915600542832446,1.01764009704726,0.585036529917367,1.62104269530248,1.95399457514154,1.64309790195401,2.00115889497879,0.921856217570136,0.912765878959779,0.955192566930657,0.892209847688568,1.93432273423932,1.78337007056274
"Lemelin, P",Strepsirrhini,Propithecus diadema,,,,,,,y,y,y,y,y,y,y,y,y,y,CMNH 1155,,,,nm,nm,nm,nm,nm,nm,25.11,34.72,41.49,42.05,40.14,,21.38,nm,27.54,nm,35.04,nm,38.51,nm,34.61,nm,,14.51,22.36,27.31,21.36,,12.1,7.84,9.61,11.03,10.12,,8.29,8.01,,46.9,47.89,50.46,50.98,50.4,,25.34,nm,31.34,nm,37.57,nm,37.39,nm,33.86,nm,,14.73,19.34,24.02,19.57,,17.64,13.8,10.21,na,10.96,,10.22,10.67,,,,,nm,nm,nm,,,,,,108.5,118.9,0.912531539108495,0.986682520808561,0.836828151361774,117.58,112.39,1.04617848563039,0.989799921537858,0.838192029954533,1.38346589539648,1.56527942925089,1.12782401902497,1.20459003530796,0.822235434007134,0.922775982309917,1.3430928932659,0.929449068569164,1.56708407871199,1.94260599793175
"Lemelin, P",Strepsirrhini,Propithecus diadema,,,yes,,,,y,y,y,n,y,y,y,y,y,y,MCZH 5016,,,,nm,nm,nm,nm,nm,nm,25.68,36.94,43.06,43.34,42.16,,na,nm,30.26,nm,37.47,nm,40.67,nm,36.2,nm,,16.19,23.57,28.49,23.06,,na,na,na,8.73,na,,8.97,9.21,,51.25,51.3,54.25,54.41,53.16,,28.25,nm,35.3,nm,38.19,nm,41.31,nm,36.19,nm,,17.15,21.13,25.24,20.92,,18.86,15.71,12.84,11.12,10.65,,11.33,11.78,,,,,nm,nm,nm,,,,,,na,na,na,0.993539455468389,0.857872735717603,126.41,132.08,0.957071471835251,0.997059364087484,0.854514645364318,na,na,1.09345622119816,1.22312074986216,0.793732718894009,na,1.42052893427599,0.944700460829493,na,1.80738286796025
"Lemelin, P",Strepsirrhini,Propithecus diadema,,,,,,,y,y,y,y,y,y,y,y,y,n,MCZH 6070-76,,,,nm,nm,nm,nm,nm,nm,21.6,32.53,38.5,39.46,37.23,,18.51,nm,26.45,nm,33.22,nm,38.47,nm,33,nm,,13.06,21.52,25.67,20.28,,9.73,6.47,9.65,10.58,9.7,,8.36,8.47,,43.48,45.53,47.94,48.73,46.69,,23.27,nm,29.93,nm,33.88,nm,37.49,nm,33.97,nm,,13.37,18.29,22.73,18.92,,15.83,11.31,8.95,na,8.5,,na,na,,,,,nm,nm,nm,,,,,,102.89,114.18,0.901121036959187,0.97567156614293,0.844935064935065,109.06,108.95,1.00100963744837,0.983788220808537,0.798346225660176,1.42181818181818,1.62544348707552,1.08823529411765,1.23578904165812,0.803087192323738,0.943425637263891,1.41499409681228,0.906967042136003,1.54368029739777,1.85237834882449
"Lemelin, P",Strepsirrhini,Propithecus diadema,,,yes,yes,,,y,y,y,n,y,y,y,n,y,y,MNHU 44771,,,,nm,nm,nm,nm,nm,nm,23.51,33.06,38.46,39.4,38.67,,20.05,nm,25.11,nm,31.98,nm,36.71,nm,31.07,nm,,11.55,19.85,23.17,18.03,,na,na,na,na,na,,8.84,9.14,,44.29,47.48,49.02,49.81,48.96,,24.83,nm,30.47,nm,31.69,nm,35.99,nm,33.04,nm,,12.79,17.6,21.6,17.65,,,,,,,,11.43,11.04,,,,,nm,nm,nm,,,,,,na,na,na,0.976142131979696,0.859594383775351,na,na,na,0.984139730977715,na,na,na,na,na,0.784577723378213,na,1.54686020826759,0.903508771929825,na,na
"Lemelin, P",Strepsirrhini,Propithecus diadema,,,,,,,y,y,y,y,y,y,y,y,y,y,MNHU 84294,,,,nm,nm,nm,nm,nm,nm,24.08,34.28,40.04,40.37,38.03,,20.24,nm,26.04,nm,32.77,nm,37.09,nm,32.07,nm,,13.13,20.65,25.66,19.47,,10.75,7.46,9.28,11.52,7.49,,8.95,8.21,,49.29,49.7,50.84,51.08,48.49,,25.52,nm,31.11,nm,33.28,nm,36.93,nm,32.98,nm,,14.18,18.1,22.43,17.84,,16.84,14.92,11.56,11.67,10.24,,11.1,11.11,,,,,nm,nm,nm,,,,,,102.74,114.64,0.896196789951151,0.991825613079019,0.856143856143856,113.78,122.11,0.931782818769962,0.995301487862177,0.842404549147035,1.33416583416583,1.55437205845925,1.01062155782848,1.16209866875489,0.78756884343037,0.902970645104588,1.52764423076923,0.969512195121951,1.58692493946731,1.83867403314917
"Lemelin, P",Strepsirrhini,Propithecus diadema,,,,,,,y,y,y,y,y,y,y,y,y,y,RMNH 1876,,,,nm,nm,nm,nm,nm,nm,24.46,35.81,41.72,42.74,41.02,,22.09,nm,28.72,nm,36.62,nm,40.89,nm,36.3,nm,,15.35,22.99,27.27,22.84,,12.21,7.73,9.47,11.8,10.77,,8.56,8.65,,48.83,52.3,54.86,54.62,52.32,,26.28,nm,33.97,nm,36.23,nm,40.54,nm,36.59,nm,,15.97,20.86,25.56,21.51,,18.56,15.22,11.26,12.16,11.7,,11.59,11.36,,,,,nm,nm,nm,,,,,,110.8,122.7,0.903015484922575,0.976134768366869,0.858341323106424,123.21,132.88,0.927227573750753,1.00439399487367,0.837937839171189,1.42881112176414,1.59475900795508,1.04064892453518,1.21017942145734,0.760481224936201,0.899277656034413,1.51421473916644,0.89008384979949,1.59286646367986,1.73681687440077
"Lemelin, P",Strepsirrhini,Propithecus diadema,,,,,,,y,y,y,y,y,y,y,y,y,y,RMNH 1877,,,Male,nm,nm,nm,nm,nm,nm,25.49,36.19,41.9,42.67,42.12,,21.74,nm,28.21,nm,35.9,nm,39.65,nm,35.08,nm,,14.76,22.38,26.56,21.58,,11.72,8.4,10.63,12.04,11.65,,8.73,8.48,,49.54,51.38,52.67,52.97,50.97,,26.89,nm,33.18,nm,34.63,nm,38.33,nm,34.27,nm,,15.67,18.42,23.95,19.7,,18.91,15.15,10.32,11.77,11.38,,10.82,10.47,,,,,nm,nm,nm,,,,,,110.81,120.92,0.916391002315581,0.981954534801969,0.863723150357995,116.04,127.02,0.913556920170052,0.994336416839721,0.865640490477433,1.3909307875895,1.55167565033982,1.00721473324473,1.175759864074,0.795519270932219,0.954929334712168,1.52093560496679,0.940573381431555,1.60411081322609,1.8800217155266
,,Propithecus diadema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.148,118.268,0.905851170651398,0.983135798663919,0.853919809342581,117.68,122.571666666667,0.962804484600797,0.992688448141024,0.839505963295781,1.39183836414683,1.57830592661611,1.06133345832486,1.20192296351908,0.792457486843126,0.924675851084995,1.46975295821775,0.926399252831069,1.5789333184966,1.8429799729655
"Lemelin, P",Strepsirrhini,Propithecus verreauxi,,,,,,,y,y,y,y,y,y,y,y,y,y,AIZU 7255,,,,nm,nm,nm,nm,nm,nm,22.23,30.33,36.33,36.92,35.07,,18.59,nm,24.09,nm,31.55,nm,35.45,nm,29.97,nm,,12.6,20.8,23.51,17.41,,10.67,7.37,9.13,10.42,9.71,,8.91,7.84,,42.77,43.96,45.46,46.74,45.15,,23.43,nm,28.15,nm,31.28,nm,34.93,nm,30.38,nm,,13.01,16.87,21.99,16.46,,16.94,13.95,10.93,11.74,10.27,,9.53,9.91,,,,,nm,nm,nm,,,,,,97.81,106.3,0.920131702728128,0.984019501625135,0.834847233691164,104.54,115.4,0.905892547660312,0.972614462986735,0.805897509304323,1.44095788604459,1.59696641386782,1.05917289925209,1.21780059905862,0.799164100307963,0.935622728142338,1.45332480818414,0.94082710074791,1.51682692307692,1.85417901600474
